
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
1.41551244e+00, 2.67364526e+00, 4.99999970e-02, -7.44906887e-02, 1.18055594e+00, 3.92581336e-02
4.35591555e+00, 2.38883686e+00, 4.99999970e-02, -5.19476645e-02, 1.16545510e+00, -2.42440272e-02
4.14483547e+00, 2.34420848e+00, 4.99999970e-02, -5.64865060e-02, 1.16952789e+00, -2.38221139e-02
4.26685810e+00, 2.17129230e+00, 4.99999970e-02, -5.46364710e-02, 1.16953027e+00, -2.75816023e-02
8.12959957e+00, -2.98364353e+00, 4.99999970e-02, -8.44802149e-03, 1.11938488e+00, 1.43528851e-02
8.33027554e+00, -2.89634895e+00, 4.99999970e-02, -6.84667146e-03, 1.11885834e+00, 1.46812089e-02
8.16929340e+00, -2.79653406e+00, 4.99999970e-02, -7.89048895e-03, 1.12092257e+00, 1.56234503e-02
-3.07922053e+00, 1.74137044e+00, 4.99999970e-02, 1.35245383e-01, 9.96005237e-01, 3.64052691e-02
-2.86620617e+00, 1.64802694e+00, 4.99999970e-02, 1.38550609e-01, 9.93593276e-01, 4.25927006e-02
-2.88307762e+00, 1.83079588e+00, 4.99999970e-02, 1.33025154e-01, 9.97244835e-01, 4.24626842e-02
1.48714399e+00, 2.53299570e+00, 4.99999970e-02, -8.14261809e-02, 1.18890607e+00, 3.80649529e-02
1.58472276e+00, 2.71686792e+00, 4.99999970e-02, -7.46462792e-02, 1.18062985e+00, 3.31354290e-02
9.08465290e+00, -1.05694687e+00, 4.99999970e-02, -7.77939858e-04, 8.91091764e-01, 2.68880706e-02
-6.66077077e-01, -6.67243600e-02, 4.99999970e-02, 6.02539480e-01, 2.75117040e-01, -1.15445219e-01
-1.05924940e+00, 4.03835917e+00, 4.99999970e-02, 4.03166935e-02, 1.06277966e+00, 2.93598026e-02
-1.15817189e+00, 3.95292878e+00, 4.99999970e-02, 4.35975902e-02, 1.05934131e+00, 3.19821537e-02
-1.03397775e+00, 3.88929105e+00, 4.99999970e-02, 3.98735516e-02, 1.06363451e+00, 3.44435163e-02
-2.07722044e+00, -1.24471605e+00, 4.99999970e-02, 1.63538605e-01, 9.72632706e-01, -7.88364485e-02
-1.97272086e+00, -1.41734433e+00, 4.99999970e-02, 1.50418788e-01, 9.82812464e-01, -8.63875225e-02
-1.90141499e+00, -1.28063118e+00, 4.99999970e-02, 1.60819009e-01, 9.73761320e-01, -9.24288630e-02
-6.61927044e-01, -9.98244286e-02, 4.99999970e-02, 5.89167476e-01, 2.87751585e-01, -1.71746001e-01
6.39379358e+00, 4.74993896e+00, 4.99999970e-02, -2.47466732e-02, 1.12042272e+00, -1.97669887e-03
6.17772770e+00, 4.70422268e+00, 4.99999970e-02, -2.65763402e-02, 1.12229609e+00, -2.43058498e-03
-1.84548187e+00, -2.56964159e+00, 4.99999970e-02, 8.96518305e-02, 1.02905214e+00, -6.80643246e-02
-1.68159413e+00, -2.47042298e+00, 4.99999970e-02, 8.70545805e-02, 1.03272057e+00, -7.69824609e-02
-1.83412540e+00, -2.35486436e+00, 4.99999970e-02, 9.61291641e-02, 1.02466309e+00, -7.47235045e-02
-8.37616742e-01, -2.29760218e+00, 4.99999970e-02, 4.19247523e-02, 1.07483208e+00, -1.13079466e-01
-1.01678431e+00, -2.16737175e+00, 4.99999970e-02, 5.97259328e-02, 1.05979824e+00, -1.15940027e-01
-6.56161010e-01, -1.32682264e-01, 4.99999970e-02, 5.70635855e-01, 3.05244088e-01, -2.26394355e-01
4.74167824e+00, 4.24349546e+00, 4.99999970e-02, -4.02550176e-02, 1.13574326e+00, -5.35204122e-03
4.56631613e+00, 4.40027618e+00, 4.99999970e-02, -4.13485132e-02, 1.13590896e+00, -3.88514437e-03
4.48851347e+00, 4.22451162e+00, 4.99999970e-02, -4.23946194e-02, 1.13773787e+00, -5.10044256e-03
6.49005353e-01, -4.41972923e+00, 4.99999970e-02, -1.57255605e-02, 1.11233234e+00, -1.45021966e-02
8.34078014e-01, -4.22630167e+00, 4.99999970e-02, -2.24492438e-02, 1.11936998e+00, -1.79632772e-02
6.56590581e-01, -4.19662046e+00, 4.99999970e-02, -1.79588087e-02, 1.11556602e+00, -2.01497674e-02
-1.72380555e+00, -1.31705749e+00, 4.99999970e-02, 1.56657994e-01, 9.76360261e-01, -1.06635235e-01
-1.83473992e+00, -1.14424181e+00, 4.99999970e-02, 1.72765225e-01, 9.62121904e-01, -9.75518450e-02
8.05353546e+00, -1.16236031e+00, 4.99999970e-02, -4.16420121e-03, 9.31807339e-01, 3.02630179e-02
8.17144203e+00, -9.79227781e-01, 4.99999970e-02, -3.01548699e-03, 8.40124786e-01, 2.99313124e-02
8.00605965e+00, -9.60398316e-01, 4.99999970e-02, -3.85550573e-03, 8.42485547e-01, 3.06643397e-02
6.15391064e+00, 2.62544346e+00, 4.99999970e-02, -2.57065408e-02, 1.13919687e+00, -2.10857838e-02
6.34135914e+00, 2.67703629e+00, 4.99999970e-02, -2.37183683e-02, 1.13678408e+00, -2.02290025e-02
6.21212864e+00, 2.87262225e+00, 4.99999970e-02, -2.57581901e-02, 1.13616180e+00, -1.85364429e-02
-6.48851454e-01, -1.65245309e-01, 4.99999970e-02, 5.47152996e-01, 3.27343047e-01, -2.78889716e-01
-3.96883464e+00, 3.00319409e+00, 4.99999970e-02, 1.12032145e-01, 1.00237536e+00, 1.36345541e-02
-4.16164827e+00, 3.03443456e+00, 4.99999970e-02, 1.12033039e-01, 1.00163949e+00, 1.07860286e-02
7.85833836e+00, -1.03082132e+00, 4.99999970e-02, -4.63590585e-03, 8.75199735e-01, 3.14245634e-02
7.90034151e+00, -8.61849964e-01, 4.99999970e-02, -4.17549955e-03, 7.91790545e-01, 3.05030830e-02
8.93926239e+00, 4.10898733e+00, 4.99999970e-02, -2.97057303e-03, 1.10389137e+00, -6.24253182e-03
-6.39776170e-01, -1.97400406e-01, 4.99999970e-02, 5.18997192e-01, 3.53626341e-01, -3.28735352e-01
8.98930550e+00, 1.87906361e+00, 4.99999970e-02, -1.65682693e-03, 1.09547102e+00, -2.14392841e-02
-3.95948458e+00, -4.77689743e+00, 4.99999970e-02, 9.67134088e-02, 1.00406897e+00, -1.68800366e-03
-4.04351377e+00, -4.63492870e+00, 4.99999970e-02, 9.76815298e-02, 1.00333989e+00, -2.55024643e-03
-2.15855122e+00, -2.73351669e+00, 4.99999970e-02, 9.38083082e-02, 1.02300632e+00, -5.40416874e-02
-2.28910971e+00, -2.83229446e+00, 4.99999970e-02, 9.44626927e-02, 1.02130735e+00, -4.85205464e-02
-2.13327479e+00, -2.92947555e+00, 4.99999970e-02, 8.91643316e-02, 1.02581358e+00, -4.99263071e-02
1.32077396e+00, 6.58493713e-02, 4.99999970e-02, -2.41494671e-01, -1.06932044e-01, -2.50125350e-03
1.31886995e+00, -3.29516333e-05, 4.99999970e-02, -2.42719859e-01, -1.11355111e-01, -8.17880646e-05
1.46958387e+00, -1.84487514e-02, 4.99999970e-02, -2.34673202e-01, -9.48876217e-02, -8.07171105e-04
-1.24039221e+00, -2.31793928e+00, 4.99999970e-02, 7.02661872e-02, 1.04906619e+00, -9.96939391e-02
-1.50729394e+00, -2.33693075e+00, 4.99999970e-02, 8.41965824e-02, 1.03692472e+00, -8.86505172e-02
-1.36912286e+00, -2.50568008e+00, 4.99999970e-02, 7.11026713e-02, 1.04675031e+00, -8.65197107e-02
-6.29033685e-01, -2.28986591e-01, 4.99999970e-02, 4.86551136e-01, 3.83779049e-01, -3.75433087e-01
-3.75306821e+00, -4.75202751e+00, 4.99999970e-02, 9.53029692e-02, 1.00563264e+00, -2.27299961e-03
2.41192222e+00, 3.88451195e+00, 4.99999970e-02, -5.15427366e-02, 1.14787400e+00, 6.42475067e-03
2.39488554e+00, 3.66285610e+00, 4.99999970e-02, -5.45007214e-02, 1.15241456e+00, 7.63478409e-03
2.55628061e+00, 3.77599645e+00, 4.99999970e-02, -5.34497015e-02, 1.15042937e+00, 5.19244652e-03
-2.95707059e+00, 8.33595574e-01, 4.99999970e-02, 1.64093152e-01, 9.78004515e-01, 2.75822077e-02
-2.79597926e+00, 6.39069855e-01, 4.99999970e-02, 1.73358619e-01, 9.69686210e-01, 2.62977984e-02
-2.76732111e+00, 8.33647966e-01, 4.99999970e-02, 1.68901071e-01, 9.72437978e-01, 3.34930122e-02
5.39624548e+00, 1.04464996e+00, 4.99999970e-02, -2.99803298e-02, 8.97005737e-01, -4.90704477e-02
5.46908045e+00, 8.26220453e-01, 4.99999970e-02, -2.72552930e-02, 7.45728374e-01, -4.76664938e-02
5.57261705e+00, 1.00379205e+00, 4.99999970e-02, -2.66832430e-02, 8.62968922e-01, -4.75399978e-02
1.08221829e+00, 3.11271453e+00, 4.99999970e-02, -4.94251475e-02, 1.15360868e+00, 4.08537276e-02
1.33694708e+00, 3.09575582e+00, 4.99999970e-02, -5.63748442e-02, 1.15986061e+00, 3.47631462e-02
1.22061884e+00, 3.27436805e+00, 4.99999970e-02, -4.87063117e-02, 1.15143812e+00, 3.39842401e-02
-6.16867661e-01, -2.60049075e-01, 4.99999970e-02, 4.50095177e-01, 4.17592645e-01, -4.18524802e-01
-3.98656273e+00, 3.62855601e+00, 4.99999970e-02, 1.04179911e-01, 1.00324035e+00, 9.91111435e-03
-4.14143085e+00, 3.63522458e+00, 4.99999970e-02, 1.04889192e-01, 1.00234556e+00, 8.23636260e-03
-4.03975248e+00, 3.46003985e+00, 4.99999970e-02, 1.06057733e-01, 1.00275636e+00, 1.03249932e-02
-1.56752479e+00, -1.56991899e-01, 4.99999970e-02, 2.89180368e-01, 8.45289230e-01, -3.18148322e-02
-1.60427725e+00, -3.74826342e-01, 4.99999970e-02, 2.65592426e-01, 8.68234813e-01, -6.74096569e-02
-1.38504195e+00, -3.09146941e-01, 4.99999970e-02, 3.12604547e-01, 8.20178270e-01, -8.00456628e-02
-6.03218138e-01, -2.90502697e-01, 4.99999970e-02, 4.10016716e-01, 4.54619408e-01, -4.57635343e-01
-4.74042892e+00, 3.41501021e+00, 4.99999970e-02, 1.09340250e-01, 1.00019467e+00, 2.76901317e-03
-4.59226179e+00, 3.49369693e+00, 4.99999970e-02, 1.08118959e-01, 1.00052798e+00, 4.14844276e-03
-4.06546450e+00, -1.11300945e+00, 4.99999970e-02, 1.43245548e-01, 9.96710539e-01, -1.11898286e-02
-4.12419796e+00, -1.30533898e+00, 4.99999970e-02, 1.40053347e-01, 9.97643530e-01, -1.15155494e-02
3.85604525e+00, 2.29528284e+00, 4.99999970e-02, -6.22568205e-02, 1.17581689e+00, -2.25511789e-02
3.98494458e+00, 2.34700727e+00, 4.99999970e-02, -5.94961904e-02, 1.17234766e+00, -2.28832550e-02
-2.95319772e+00, 4.63935089e+00, 4.99999970e-02, 8.56335834e-02, 1.01574075e+00, 5.85849164e-03
6.45676136e+00, -4.66933584e+00, 4.99999970e-02, -2.42414977e-02, 1.12009156e+00, 2.70597986e-03
-4.24635792e+00, 3.44190192e+00, 4.99999970e-02, 1.07291520e-01, 1.00167572e+00, 8.03246349e-03
-4.28477144e+00, 3.63983226e+00, 4.99999970e-02, 1.05485022e-01, 1.00164735e+00, 6.75989967e-03
3.25801229e+00, 4.36620057e-01, 4.99999970e-02, -9.95325223e-02, 3.05205762e-01, -4.62088138e-02
3.12801266e+00, 5.73470056e-01, 4.99999970e-02, -1.06639095e-01, 4.19476926e-01, -5.50030880e-02
3.04413271e+00, 3.76731902e-01, 4.99999970e-02, -1.11474685e-01, 2.32476234e-01, -4.16398197e-02
-1.49009717e+00, -1.15236914e+00, 4.99999970e-02, 1.68849111e-01, 9.61412370e-01, -1.36307910e-01
-1.59354568e+00, -9.65064466e-01, 4.99999970e-02, 1.93451777e-01, 9.38038826e-01, -1.21399939e-01
-1.67426336e+00, -1.15254498e+00, 4.99999970e-02, 1.71871498e-01, 9.61200893e-01, -1.13878191e-01
-5.87959707e-01, -3.20208758e-01, 4.99999970e-02, 3.66774082e-01, 4.94231880e-01, -4.92434084e-01
6.53787804e+00, -2.70776677e+00, 4.99999970e-02, -2.17403118e-02, 1.13463950e+00, 1.95515361e-02
6.39958477e+00, -2.56314325e+00, 4.99999970e-02, -2.29676683e-02, 1.13715827e+00, 2.12524738e-02
6.35214138e+00, -2.78335643e+00, 4.99999970e-02, -2.38951892e-02, 1.13572943e+00, 1.91697683e-02
-1.35193634e+00, -1.92923582e+00, 4.99999970e-02, 9.44250375e-02, 1.03029191e+00, -1.16084248e-01
-1.47369301e+00, -1.78809261e+00, 4.99999970e-02, 1.08956382e-01, 1.01759672e+00, -1.15734100e-01
2.77952147e+00, -4.58658886e+00, 4.99999970e-02, -4.72584143e-02, 1.14014781e+00, -1.23655598e-03
2.70076108e+00, -4.38058901e+00, 4.99999970e-02, -4.80523258e-02, 1.14165747e+00, -2.23677349e-03
2.59173560e+00, -4.61303139e+00, 4.99999970e-02, -4.64534275e-02, 1.13933671e+00, -1.83201721e-03
8.41002083e+00, 2.62034225e+00, 4.99999970e-02, -5.86029701e-03, 1.12041163e+00, -1.64753702e-02
8.36730194e+00, 2.82497811e+00, 4.99999970e-02, -6.49647834e-03, 1.11926579e+00, -1.51436850e-02
8.19362450e+00, 2.63846231e+00, 4.99999970e-02, -7.45237246e-03, 1.12176502e+00, -1.66446250e-02
1.41146982e+00, -4.23993397e+00, 4.99999970e-02, -3.54443900e-02, 1.13115489e+00, -1.28838504e-02
1.33165026e+00, -4.38376760e+00, 4.99999970e-02, -3.26983780e-02, 1.12765503e+00, -1.09225856e-02
1.49168336e+00, -4.43693972e+00, 4.99999970e-02, -3.51924859e-02, 1.12978518e+00, -9.06939059e-03
1.82970181e-01, 3.24240017e+00, 4.99999970e-02, -1.51479226e-02, 1.11955893e+00, 5.64121567e-02
2.80229092e-01, 3.43602824e+00, 4.99999970e-02, -1.57923102e-02, 1.11853576e+00, 4.72532026e-02
2.36637220e-02, 3.39943957e+00, 4.99999970e-02, -4.72664693e-03, 1.10914648e+00, 5.17565906e-02
3.16700220e+00, 4.60276413e+00, 4.99999970e-02, -4.77360971e-02, 1.14063704e+00, 4.42744931e-06
3.00114775e+00, 4.60276413e+00, 4.99999970e-02, -4.76098843e-02, 1.14050615e+00, 6.01817446e-04
3.04605007e+00, 4.40414572e+00, 4.99999970e-02, -4.85702157e-02, 1.14210773e+00, 4.89911647e-04
-5.71220875e-01, -3.49068105e-01, 4.99999970e-02, 3.20891947e-01, 5.35921812e-01, -5.22603631e-01
7.62843466e+00, -3.53990197e+00, 4.99999970e-02, -1.32643469e-02, 1.11745381e+00, 1.09403627e-02
7.85546207e+00, -3.45672083e+00, 4.99999970e-02, -1.11348238e-02, 1.11650169e+00, 1.13304546e-02
7.70269299e+00, -3.32964015e+00, 4.99999970e-02, -1.23649761e-02, 1.11887312e+00, 1.24257235e-02
-4.38620377e+00, 3.97119880e+00, 4.99999970e-02, 1.03156649e-01, 1.00128090e+00, 4.44913097e-03
-4.40691233e+00, 3.76400328e+00, 4.99999970e-02, 1.04910888e-01, 1.00113285e+00, 5.04412828e-03
-4.23306513e+00, 3.81214547e+00, 4.99999970e-02, 1.03879422e-01, 1.00192416e+00, 6.43254630e-03
3.43621826e+00, 3.98707032e+00, 4.99999970e-02, -5.03286868e-02, 1.14618528e+00, -2.37752218e-03
3.61649036e+00, 3.99994040e+00, 4.99999970e-02, -4.93603982e-02, 1.14529383e+00, -3.35526839e-03
3.47952962e+00, 4.15234518e+00, 4.99999970e-02, -4.92586903e-02, 1.14404440e+00, -2.05238978e-03
-4.38522875e-01, -2.25767827e+00, 4.99999970e-02, 8.21537338e-03, 1.10680628e+00, -1.20935239e-01
-3.60165536e-01, -2.48075294e+00, 4.99999970e-02, 5.18891634e-03, 1.10929954e+00, -1.04184575e-01
-5.53201854e-01, -3.77153635e-01, 4.99999970e-02, 2.72816986e-01, 5.79239488e-01, -5.47926009e-01
5.61734915e+00, 3.94610286e+00, 4.99999970e-02, -3.22104134e-02, 1.13086689e+00, -8.72434210e-03
5.52871513e+00, 4.08813047e+00, 4.99999970e-02, -3.28818187e-02, 1.13046670e+00, -7.47171324e-03
5.35984373e+00, 3.96771574e+00, 4.99999970e-02, -3.46466228e-02, 1.13290203e+00, -8.37828126e-03
7.05191088e+00, 1.19762194e+00, 4.99999970e-02, -1.07763289e-02, 9.56016362e-01, -3.53886671e-02
7.22900534e+00, 1.17547464e+00, 4.99999970e-02, -9.31369141e-03, 9.44904327e-01, -3.44702862e-02
7.15429592e+00, 1.33798528e+00, 4.99999970e-02, -1.04744677e-02, 1.00874531e+00, -3.34052667e-02
6.41768649e-02, 4.70783949e+00, 4.99999970e-02, 2.40589818e-03, 1.09459269e+00, 8.38418119e-03
-2.00390518e-01, 4.66202879e+00, 4.99999970e-02, 1.02729937e-02, 1.08738160e+00, 1.07652787e-02
-1.69264583e-03, 4.54536772e+00, 4.99999970e-02, 4.07823268e-03, 1.09337258e+00, 1.31799355e-02
1.66285944e+00, 3.15605807e+00, 4.99999970e-02, -5.99675141e-02, 1.16278112e+00, 2.51062904e-02
1.75556183e+00, 2.96779752e+00, 4.99999970e-02, -6.67871535e-02, 1.17065918e+00, 2.48449501e-02
1.82302928e+00, 3.13412404e+00, 4.99999970e-02, -6.23480827e-02, 1.16511607e+00, 2.14934889e-02
5.69789648e+00, 2.16439557e+00, 4.99999970e-02, -3.03134490e-02, 1.14550340e+00, -2.76881475e-02
5.85102129e+00, 2.02376080e+00, 4.99999970e-02, -2.77842674e-02, 1.14005196e+00, -2.94326991e-02
5.92854166e+00, 2.22663283e+00, 4.99999970e-02, -2.75462028e-02, 1.14295888e+00, -2.62196381e-02
-2.11634445e+00, 4.36645508e+00, 4.99999970e-02, 6.97175786e-02, 1.03217804e+00, 1.46888690e-02
-2.12906694e+00, 4.17885399e+00, 4.99999970e-02, 7.11512864e-02, 1.03164518e+00, 1.91286579e-02
-1.96658885e+00, 4.28345919e+00, 4.99999970e-02, 6.69054613e-02, 1.03559411e+00, 1.76572576e-02
-5.33826351e-01, -4.04366970e-01, 4.99999970e-02, 2.23137051e-01, 6.23700202e-01, -5.68200111e-01
-3.69658780e+00, -2.56677413e+00, 4.99999970e-02, 1.17884330e-01, 1.00230491e+00, -2.01148149e-02
-3.51134944e+00, -2.65820479e+00, 4.99999970e-02, 1.15238301e-01, 1.00373077e+00, -2.33551413e-02
-3.55697703e+00, -2.48501945e+00, 4.99999970e-02, 1.18871495e-01, 1.00254083e+00, -2.33298335e-02
5.14407349e+00, -4.56610155e+00, 4.99999970e-02, -3.64150479e-02, 1.13099205e+00, 3.33177159e-03
5.32036972e+00, -4.55963373e+00, 4.99999970e-02, -3.48058678e-02, 1.12968493e+00, 3.46446340e-03
5.15383768e+00, -4.31173801e+00, 4.99999970e-02, -3.66751328e-02, 1.13223135e+00, 5.27203595e-03
-1.11808658e+00, -1.24657857e+00, 4.99999970e-02, 1.33952782e-01, 9.89218771e-01, -1.84373438e-01
-1.13566101e+00, -1.42490602e+00, 4.99999970e-02, 1.17087603e-01, 1.00918019e+00, -1.69440761e-01
-9.43710208e-01, -1.33374166e+00, 4.99999970e-02, 1.05568260e-01, 1.01817632e+00, -2.01542616e-01
1.56565833e+00, 1.50605547e+00, 4.99999970e-02, -1.54040098e-01, 1.24216092e+00, 3.09237000e-02
1.73901808e+00, 1.60150886e+00, 4.99999970e-02, -1.40457854e-01, 1.23981416e+00, 2.23331209e-02
1.60359728e+00, 1.72602510e+00, 4.99999970e-02, -1.34701684e-01, 1.24016631e+00, 3.42853069e-02
-5.13048649e-01, -4.30563927e-01, 4.99999970e-02, 1.72362670e-01, 6.68435812e-01, -5.83136559e-01
6.02930689e+00, -1.29470396e+00, 4.99999970e-02, -2.15113834e-02, 1.00577581e+00, 4.09770347e-02
6.26866150e+00, -1.33798277e+00, 4.99999970e-02, -1.91525817e-02, 1.01845324e+00, 3.86364982e-02
6.16718483e+00, -1.17492533e+00, 4.99999970e-02, -1.92961115e-02, 9.50679958e-01, 4.16688100e-02
-3.61925554e+00, 3.83602047e+00, 4.99999970e-02, 9.89825353e-02, 1.00644279e+00, 1.19066341e-02
-3.46513224e+00, 3.66430402e+00, 4.99999970e-02, 9.93292779e-02, 1.00783682e+00, 1.52518218e-02
-3.42003894e+00, 3.85428739e+00, 4.99999970e-02, 9.67942849e-02, 1.00854790e+00, 1.35877561e-02
-4.90891546e-01, -4.55617666e-01, 4.99999970e-02, 1.21782154e-01, 7.12718308e-01, -5.92994928e-01
1.50815582e+00, -4.11410379e+00, 4.99999970e-02, -3.84658948e-02, 1.13460171e+00, -1.40146855e-02
1.56823993e+00, -4.27465773e+00, 4.99999970e-02, -3.81149203e-02, 1.13345325e+00, -1.10412920e-02
-1.20742428e+00, 1.33409536e+00, 4.99999970e-02, 1.30091503e-01, 9.94869232e-01, 1.68275341e-01
-1.18547094e+00, 1.13191199e+00, 4.99999970e-02, 1.53790504e-01, 9.67502296e-01, 1.83276638e-01
-1.05150616e+00, 1.22965884e+00, 4.99999970e-02, 1.27161637e-01, 9.93850708e-01, 1.98318452e-01
-4.67557132e-01, -4.79548693e-01, 4.99999970e-02, 7.07720518e-02, 7.56298065e-01, -5.97550929e-01
6.64529181e+00, 4.44151163e+00, 4.99999970e-02, -2.24421285e-02, 1.11918056e+00, -4.46959957e-03
6.56550312e+00, 4.63736391e+00, 4.99999970e-02, -2.32675411e-02, 1.11934066e+00, -2.91481265e-03
6.42823458e+00, 4.46792459e+00, 4.99999970e-02, -2.45080367e-02, 1.12084210e+00, -4.29803086e-03
3.92103815e+00, -1.92866945e+00, 4.99999970e-02, -6.47343770e-02, 1.17554629e+00, 3.12032625e-02
3.82787418e+00, -1.72976470e+00, 4.99999970e-02, -6.85363412e-02, 1.16780651e+00, 3.61023657e-02
3.72790456e+00, -1.92493069e+00, 4.99999970e-02, -6.90817311e-02, 1.18055117e+00, 2.95994896e-02
6.29180956e+00, -8.66426602e-02, 4.99999970e-02, -1.41526302e-02, 3.84129763e-01, 6.45829970e-03
6.14181566e+00, -2.35570759e-01, 4.99999970e-02, -1.64590664e-02, 4.06680942e-01, 1.69441272e-02
9.14601028e-01, -3.46917605e+00, 4.99999970e-02, -3.59891579e-02, 1.13764536e+00, -3.61059867e-02
7.03924119e-01, -3.47441745e+00, 4.99999970e-02, -2.95348410e-02, 1.13197374e+00, -4.05209921e-02
7.81255543e-01, -3.64602804e+00, 4.99999970e-02, -2.86746565e-02, 1.12908614e+00, -3.32113616e-02
-4.43053961e-01, -5.02319872e-01, 4.99999970e-02, 1.95435826e-02, 7.98396826e-01, -5.96419513e-01
2.96664262e+00, 8.99417222e-01, 4.99999970e-02, -1.13350138e-01, 7.97187865e-01, -6.16677590e-02
2.85139298e+00, 7.14311898e-01, 4.99999970e-02, -1.22447051e-01, 5.77542126e-01, -6.08106516e-02
3.10218215e+00, 7.43310392e-01, 4.99999970e-02, -1.08626090e-01, 6.00230277e-01, -6.14230968e-02
2.45870066e+00, 4.06784534e+00, 4.99999970e-02, -4.96801436e-02, 1.14485466e+00, 5.11660287e-03
2.24869180e+00, 4.17324448e+00, 4.99999970e-02, -4.73993123e-02, 1.14216149e+00, 6.29301695e-03
2.27833390e+00, 4.00163651e+00, 4.99999970e-02, -4.93915975e-02, 1.14501250e+00, 7.24534038e-03
5.88941765e+00, 2.82074720e-01, 4.99999970e-02, -1.93272252e-02, 4.08872694e-01, -2.06283219e-02
5.88908815e+00, 5.03545284e-01, 4.99999970e-02, -1.94402542e-02, 5.22917688e-01, -3.34816836e-02
8.35851288e+00, 3.89927983e+00, 4.99999970e-02, -7.55014503e-03, 1.10926628e+00, -7.82186259e-03
8.34167957e+00, 4.15888977e+00, 4.99999970e-02, -7.64944125e-03, 1.10777593e+00, -6.07481319e-03
2.70975256e+00, 2.24915743e+00, 4.99999970e-02, -8.63012522e-02, 1.19726157e+00, -4.98205656e-03
2.49170661e+00, 2.28415251e+00, 4.99999970e-02, -8.88753608e-02, 1.19911063e+00, 1.39008451e-03
2.57975507e+00, 2.10275602e+00, 4.99999970e-02, -9.41126868e-02, 1.20533752e+00, -4.01606038e-03
-4.17394727e-01, -5.23760736e-01, 4.99999970e-02, -3.00259776e-02, 8.38119984e-01, -5.90221226e-01
4.64718342e+00, -2.78357100e+00, 4.99999970e-02, -4.56109643e-02, 1.15521181e+00, 1.94120687e-02
4.83280563e+00, -2.93258023e+00, 4.99999970e-02, -4.25350256e-02, 1.15058827e+00, 1.79756694e-02
4.85480309e+00, -2.69983602e+00, 4.99999970e-02, -4.26632240e-02, 1.15373576e+00, 2.08971705e-02
3.26848865e+00, 1.73138320e+00, 4.99999970e-02, -8.50042328e-02, 1.18673420e+00, -3.00924238e-02
3.47636533e+00, 1.69703650e+00, 4.99999970e-02, -7.95368105e-02, 1.17724979e+00, -3.40629555e-02
3.38469911e+00, 1.86022878e+00, 4.99999970e-02, -7.95239955e-02, 1.18890679e+00, -2.75260601e-02
-4.11148310e+00, -8.20849180e-01, 4.99999970e-02, 1.46321267e-01, 9.96357739e-01, -8.32253601e-03
-4.05321503e+00, -6.29228294e-01, 4.99999970e-02, 1.48768485e-01, 9.95420277e-01, -7.08240690e-03
-4.26130915e+00, -7.03829169e-01, 4.99999970e-02, 1.46491364e-01, 9.97256517e-01, -5.89409098e-03
4.56506491e+00, 1.93868005e+00, 4.99999970e-02, -4.99305911e-02, 1.16071534e+00, -3.32479030e-02
4.41207552e+00, 1.95083213e+00, 4.99999970e-02, -5.29758930e-02, 1.16460288e+00, -3.28677967e-02
4.44828653e+00, 1.83102822e+00, 4.99999970e-02, -5.21846525e-02, 1.15911245e+00, -3.55901644e-02
-3.90696883e-01, -5.43872535e-01, 4.99999970e-02, -7.80547187e-02, 8.74884009e-01, -5.79248548e-01
1.03807116e+00, 2.22355723e+00, 4.99999970e-02, -9.30676684e-02, 1.20046711e+00, 6.57834858e-02
1.20147204e+00, 2.05188751e+00, 4.99999970e-02, -1.07853912e-01, 1.21583903e+00, 5.97364008e-02
1.30472755e+00, 2.19606352e+00, 4.99999970e-02, -9.89918262e-02, 1.20680845e+00, 5.18079698e-02
5.87760687e+00, 3.53604794e+00, 4.99999970e-02, -2.96202563e-02, 1.13222337e+00, -1.24516943e-02
6.07685423e+00, 3.51711488e+00, 4.99999970e-02, -2.74005234e-02, 1.13049603e+00, -1.24994675e-02
6.01313591e+00, 3.79512262e+00, 4.99999970e-02, -2.80469060e-02, 1.12877214e+00, -1.02005601e-02
7.41838026e+00, 3.36190820e+00, 4.99999970e-02, -1.46382023e-02, 1.12059879e+00, -1.25418669e-02
7.23210812e+00, 3.48115492e+00, 4.99999970e-02, -1.63241979e-02, 1.12092793e+00, -1.18019162e-02
7.27915430e+00, 3.26107454e+00, 4.99999970e-02, -1.57704260e-02, 1.12281942e+00, -1.35622853e-02
-4.66830158e+00, -3.10414767e+00, 4.99999970e-02, 1.12691872e-01, 1.00027311e+00, -4.11364855e-03
2.98182607e+00, 2.49583387e+00, 4.99999970e-02, -7.52808303e-02, 1.18476582e+00, -7.69310538e-03
2.79072928e+00, 2.42040396e+00, 4.99999970e-02, -8.07715282e-02, 1.19006848e+00, -4.76522744e-03
2.91254592e+00, 2.27304673e+00, 4.99999970e-02, -8.21586847e-02, 1.19329035e+00, -9.51218233e-03
6.05780423e-01, -1.30116868e+00, 4.99999970e-02, -1.97183535e-01, 1.26692080e+00, -1.33573934e-01
4.25492585e-01, -1.41742301e+00, 4.99999970e-02, -1.65201679e-01, 1.25031614e+00, -1.56373069e-01
2.56930017e+00, -3.92407268e-01, 4.99999970e-02, -1.44068137e-01, 2.05008045e-01, 4.20355983e-02
