x,y,u,v,p
-2.30596,-5.0,1.0012748241424558,-0.002460966818034649,-0.09217894077301024
-2.24864,-5.0,1.0012348890304563,-0.0025028367526829247,-0.09161843359470367
-2.19132,-5.0,1.0011959075927734,-0.002544800750911236,-0.09105205535888672
-2.134,-5.0,1.0011582374572754,-0.002586930990219116,-0.09047988057136536
-2.07668,-5.0,1.0011222362518308,-0.0026294700801372532,-0.08990202844142914
-2.01936,-5.0,1.0010871887207031,-0.002672015689313412,-0.08931882679462433
-1.9620400000000002,-5.0,1.0010535717010498,-0.002714952453970909,-0.08873046934604645
-1.90472,-5.0,1.0010216236114502,-0.002758259419351816,-0.08813740313053131
-1.8474,-5.0,1.0009908676147459,-0.0028019137680530552,-0.08753955364227295
-1.7900799999999997,-5.0,1.0009617805480957,-0.002846119925379753,-0.08693741261959076
-1.73276,-5.0,1.000934600830078,-0.0028908238746225834,-0.08633120357990265
-1.67544,-5.0,1.0009089708328247,-0.0029360968619585037,-0.0857212096452713
-1.6181199999999998,-5.0,1.000885248184204,-0.0029819640330970287,-0.08510790765285492
-1.5608,-5.0,1.0008633136749268,-0.003028509207069874,-0.08449119329452515
-1.5034799999999997,-5.0,1.000843524932861,-0.0030759242363274093,-0.08387190103530884
-1.4461600000000001,-5.0,1.0008258819580078,-0.003124088980257511,-0.08325015008449554
-1.3888399999999996,-5.0,1.0008101463317869,-0.003173097502440214,-0.08262598514556885
-1.3315199999999998,-5.0,1.0007967948913574,-0.0032230489887297158,-0.08200015127658844
-1.2742,-5.0,1.0007858276367188,-0.003274165093898773,-0.081372931599617
-1.2168799999999995,-5.0,1.000777006149292,-0.003326354082673788,-0.08074460923671722
-1.1595600000000001,-5.0,1.0007710456848145,-0.003379520494490862,-0.08011561632156372
-1.1022399999999997,-5.0,1.0007673501968384,-0.00343396607786417,-0.07948599755764008
-1.0449199999999998,-5.0,1.000766396522522,-0.003489729017019272,-0.07885658740997313
-0.9875999999999996,-5.0,1.0007680654525757,-0.0035467450506985188,-0.07822749018669127
-0.9302799999999998,-5.0,1.0007727146148682,-0.003605356905609369,-0.07759901881217958
-0.8729600000000001,-5.0,1.0007796287536619,-0.003665357362478972,-0.07697170972824098
-0.8156400000000001,-5.0,1.0007896423339844,-0.0037268199957907204,-0.07634583115577698
-0.7583199999999994,-5.0,1.0008026361465454,-0.0037899226881563663,-0.07572166621685028
