x,y,u,v,p
2.2,0.0,-0.0336685329675674,-0.0013587344437837,0.0172374285757541
2.22,0.0,-0.033156082034111,-0.0013227816671133,0.0172707960009574
2.24,0.0,-0.0326294600963592,-0.0012878682464361,0.0173028483986854
2.26,0.0,-0.0320890098810195,-0.0012540835887193,0.0173335261642932
2.28,0.0,-0.0315355956554412,-0.0012214221060276,0.0173628814518451
2.3,0.0,-0.030969351530075,-0.0011897534132003,0.0173909775912761
2.3200000000000003,0.0,-0.0303907543420791,-0.0011590775102376,0.0174179039895534
2.34,0.0,-0.0297997444868087,-0.0011295229196548,0.0174435302615165
2.36,0.0,-0.0291974246501922,-0.0011008866131305,0.0174681060016155
2.38,0.0,-0.0285833626985549,-0.0010732896625995,0.017491478472948
2.4,0.0,-0.0279584974050521,-0.0010465253144502,0.0175138600170612
2.42,0.0,-0.0273230224847793,-0.0010208953171968,0.0175350345671176
2.44,0.0,-0.0266772210597991,-0.0009961426258087,0.0175551734864711
2.46,0.0,-0.0260209888219833,-0.0009722560644149,0.0175745096057653
2.48,0.0,-0.0253553092479705,-0.0009492374956607,0.0175926592200994
2.5,0.0,-0.0246801227331161,-0.000927310436964,0.0176098383963108
